geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0006486	protein glycosylation	http://amigo.geneontology.org/amigo/term/GO:0006486	78	6	0.640298507462687	9.37062937062937	3.20809825036239e-05	0.0561524130421764	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0043413	macromolecule glycosylation	http://amigo.geneontology.org/amigo/term/GO:0043413	78	6	0.640298507462687	9.37062937062937	3.20809825036239e-05	0.0561524130421764	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0070085	glycosylation	http://amigo.geneontology.org/amigo/term/GO:0070085	78	6	0.640298507462687	9.37062937062937	3.20809825036239e-05	0.0561524130421764	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0016266	O-glycan processing	http://amigo.geneontology.org/amigo/term/GO:0016266	32	4	0.262686567164179	15.2272727272727	0.000115158445830765	0.151174249764337	10164;10331;94025;727897	CHST4;B3GNT3;MUC5B;MUC16
GO:0009101	glycoprotein biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009101	105	6	0.861940298507463	6.96103896103896	0.000171750415111083	0.180372285949659	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0006493	protein O-linked glycosylation	http://amigo.geneontology.org/amigo/term/GO:0006493	39	4	0.320149253731343	12.4941724941725	0.000252945712573949	0.221369656120967	10164;10331;94025;727897	CHST4;B3GNT3;MUC5B;MUC16
GO:0009100	glycoprotein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009100	121	6	0.993283582089552	6.04057099924869	0.000373597721201824	0.280251662004397	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0060575	intestinal epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0060575	9	2	0.0738805970149254	27.0707070707071	0.00226969328356696	1	5753;25803	SPDEF;PTK6
GO:1901137	carbohydrate derivative biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901137	204	6	1.67462686567164	3.58288770053476	0.00555720307974938	1	28;2525;10164;10331;94025;727897	CHST4;B3GNT3;FUT3;ABO;MUC5B;MUC16
GO:0019730	antimicrobial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019730	16	2	0.13134328358209	15.2272727272727	0.00729864292255522	1	6590;25818	KLK5;SLPI
